churn_flag,gender_Female,gender_Male,seniorcitizen_No,seniorcitizen_Yes,partner_No,partner_Yes,dependents_No,dependents_Yes,phoneservice_No,phoneservice_Yes,multiplelines_No,multiplelines_No phone service,multiplelines_Yes,internetservice_DSL,internetservice_Fiber optic,internetservice_No,onlinesecurity_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No,techsupport_No internet service,techsupport_Yes,streamingtv_No,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No,streamingmovies_No internet service,streamingmovies_Yes,contract_Month-to-month,contract_One year,contract_Two year,paperlessbilling_No,paperlessbilling_Yes,paymentmethod_Bank transfer (automatic),paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,tenure,monthlycharges,totalcharges
1.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.12011368252632137,0.8173384988959032,0.1045545132342369
1.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.0,0.6080720444123097,0.006988373005243148
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.40529919329711994,0.8040123777212888,0.3375166718155561
1.0,False,True,False,True,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,0.6618839877851179,0.9292763624095451,0.616579776224566
1.0,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,0.837310174427351,0.8149295459358288,0.6884284566221256
1.0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,0.011286518903389418,0.7832067943446677,0.017730069070077105
1.0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,0.06477139142071214,0.5912364794258156,0.0459931357264574
1.0,False,True,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,0.0,0.011530891126829748,7.025785347869733e-05
1.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,0.3726745888165982,0.6624115690462214,0.2600493918906747
1.0,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,0.6026517850886494,0.37519587629843737,0.2737896662814975
1.0,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,0.38918243997152024,0.15542641689365205,0.10031333974933285
1.0,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,0.6179795748107281,0.901992617342181,0.5489921439750644
1.0,False,True,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.09180263185771027,0.6553730253888675,0.06836069621690508
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,0.009498610515755297,0.014103881936933956,0.001592324712217172
1.0,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,0.9291960314186214,0.8783615773344873,0.8189227143370159
1.0,False,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,0.6532746061678346,0.4062505703119381,0.3257190379539344
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,0.022091836470087906,0.29496645514884257,0.011628747818832582
1.0,False,True,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.1523596137607662,0.7874106888279149,0.13567991996924922
1.0,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,True,False,0.4150513615953294,0.8483412145577812,0.3630017712003365
1.0,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,True,False,0.016807432582029103,0.22195777581674286,0.009682026401438976
1.0,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.5172466875057857,0.8481077758309383,0.4540458938995628
1.0,True,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.023809600252048275,0.5661098752537248,0.02116471511131092
1.0,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.0,0.5115706070896795,0.005869241404628754
1.0,False,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.0,0.30715846466634183,0.003498664400988617
1.0,False,True,True,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.014084507042253521,0.30384455683559103,0.008392758839645319
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,0.0,0.608631714772848,0.006994863528118075
1.0,True,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,0.09899687616849018,0.6139080992133327,0.0727521585877689
1.0,True,False,True,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,0.2120119488633812,0.7694545458856963,0.17768818854543014
1.0,True,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,0.2142985788987112,0.7343348596483511,0.1616851963893981
1.0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.014084507042253521,0.2640476995157674,0.007622149649320406
1.0,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,0.22535211267605634,0.7089430277092179,0.16981391385517428
1.0,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,0.08128527266795257,0.8167846582199565,0.07750990488356588
1.0,True,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,0.5363087278218607,0.8227422362937443,0.4589084702042675
